doc_id,remote_path,file_name,pb_folder,source_folder
214434ba591d,4 - Biogeochemical Flows/No SDG/Variability of in‐stream and riparian storage in a beaded arctic stream.pdf,Variability of in‐stream and riparian storage in a beaded arctic stream.pdf,4 - Biogeochemical Flows,No SDG
06601c6f4330,4 - Biogeochemical Flows/No SDG/temp_batch/Seasonal and land use impacts on the nitrate budget and export of a mesoscale catchment in Southern Portugal.pdf,Seasonal and land use impacts on the nitrate budget and export of a mesoscale catchment in Southern Portugal.pdf,4 - Biogeochemical Flows,No SDG
9153f4dcf3d6,4 - Biogeochemical Flows/SDG13/The impact of initial and boundary conditions on severe weather event simulations using a high-resolution WRF model. Case study of the derecho event in Poland on 11 August 2017.pdf,The impact of initial and boundary conditions on severe weather event simulations using a high-resolution WRF model. Case study of the derecho event in Poland on 11 August 2017.pdf,4 - Biogeochemical Flows,SDG13
79a9f3bf75c1,4 - Biogeochemical Flows/No SDG/Comparison of different methods to determine the degree of peat decomposition in peat bogs.pdf,Comparison of different methods to determine the degree of peat decomposition in peat bogs.pdf,4 - Biogeochemical Flows,No SDG
3beb29b2e78e,4 - Biogeochemical Flows/No SDG/temp_batch/Peatlands and the carbon cycle_ from local processes to global implications – a synthesis.pdf,Peatlands and the carbon cycle_ from local processes to global implications – a synthesis.pdf,4 - Biogeochemical Flows,No SDG
670ceeb7641d,4 - Biogeochemical Flows/No SDG/Global distribution of carbonate rocks and karst water resources.pdf,Global distribution of carbonate rocks and karst water resources.pdf,4 - Biogeochemical Flows,No SDG
7c0bf746ba69,"4 - Biogeochemical Flows/No SDG/Enrichment, distribution and sources of heavy metals in the sediments of Deception Bay, Queensland, Australia.pdf","Enrichment, distribution and sources of heavy metals in the sediments of Deception Bay, Queensland, Australia.pdf",4 - Biogeochemical Flows,No SDG
15553dccf58b,4 - Biogeochemical Flows/No SDG/Organic matter from Arctic sea-ice loss alters bacterial community structure and function.pdf,Organic matter from Arctic sea-ice loss alters bacterial community structure and function.pdf,4 - Biogeochemical Flows,No SDG
46bb70d6a1db,4 - Biogeochemical Flows/No SDG/Native Perennial Grasses Show Evolutionary Response to Bromus tectorum (Cheatgrass) Invasion.pdf,Native Perennial Grasses Show Evolutionary Response to Bromus tectorum (Cheatgrass) Invasion.pdf,4 - Biogeochemical Flows,No SDG
8e734d048179,4 - Biogeochemical Flows/No SDG/Blue carbon in human-dominated estuarine and shallow coastal systems.pdf,Blue carbon in human-dominated estuarine and shallow coastal systems.pdf,4 - Biogeochemical Flows,No SDG
fa215acb1461,"4 - Biogeochemical Flows/No SDG/Dissolved and particulate heavy metals distribution in coastal lagoons. A case study from Mar Chiquita Lagoon, Argentina.pdf","Dissolved and particulate heavy metals distribution in coastal lagoons. A case study from Mar Chiquita Lagoon, Argentina.pdf",4 - Biogeochemical Flows,No SDG
97443cb4d1db,"4 - Biogeochemical Flows/No SDG/Depletion of oxygen, nitrate and nitrite in the Peruvian oxygen minimum zone cause an imbalance of benthic nitrogen fluxes.pdf","Depletion of oxygen, nitrate and nitrite in the Peruvian oxygen minimum zone cause an imbalance of benthic nitrogen fluxes.pdf",4 - Biogeochemical Flows,No SDG
598dba2b05c0,4 - Biogeochemical Flows/No SDG/temp_batch/Fungal–bacterial dynamics and their contribution to terrigenous carbon turnover in relation to organic matter quality.pdf,Fungal–bacterial dynamics and their contribution to terrigenous carbon turnover in relation to organic matter quality.pdf,4 - Biogeochemical Flows,No SDG
437469852fd9,"4 - Biogeochemical Flows/SDG13/Data, Models and Earth History in Deep Convolution_ Paleoclimate Simulations and their Epistemological Unrest.pdf","Data, Models and Earth History in Deep Convolution_ Paleoclimate Simulations and their Epistemological Unrest.pdf",4 - Biogeochemical Flows,SDG13
4b96859cedec,"4 - Biogeochemical Flows/SDG13/The Only Commonality is Uncommonality_ Progressive Protest from the Mid-1980s, Globalization from Below, Environmental Devastation, Climate Change, and Questioning of Industrial Civilization.pdf","The Only Commonality is Uncommonality_ Progressive Protest from the Mid-1980s, Globalization from Below, Environmental Devastation, Climate Change, and Questioning of Industrial Civilization.pdf",4 - Biogeochemical Flows,SDG13
56613369023c,4 - Biogeochemical Flows/No SDG/The drivers of biogeochemistry in beach ecosystems_ A cross-shore transect from the dunes to the low-water line.pdf,The drivers of biogeochemistry in beach ecosystems_ A cross-shore transect from the dunes to the low-water line.pdf,4 - Biogeochemical Flows,No SDG
73f68b022aa1,4 - Biogeochemical Flows/No SDG/temp_batch/Oxygen utilization rate (OUR) underestimates ocean respiration_ A model study.pdf,Oxygen utilization rate (OUR) underestimates ocean respiration_ A model study.pdf,4 - Biogeochemical Flows,No SDG
f585139f8acc,4 - Biogeochemical Flows/No SDG/temp_batch/Soil fauna diversity increases CO2 but suppresses N2O emissions from soil.pdf,Soil fauna diversity increases CO2 but suppresses N2O emissions from soil.pdf,4 - Biogeochemical Flows,No SDG
1b1615a2a91f,4 - Biogeochemical Flows/No SDG/Chars produced by slow pyrolysis and hydrothermal carbonization vary in carbon sequestration potential and greenhouse gases emissions.pdf,Chars produced by slow pyrolysis and hydrothermal carbonization vary in carbon sequestration potential and greenhouse gases emissions.pdf,4 - Biogeochemical Flows,No SDG
35031d18c0c9,4 - Biogeochemical Flows/No SDG/temp_batch/Mesoscale eddies_ hotspots of prokaryotic activity and differential community structure in the ocean.pdf,Mesoscale eddies_ hotspots of prokaryotic activity and differential community structure in the ocean.pdf,4 - Biogeochemical Flows,No SDG
e07e1529f98b,4 - Biogeochemical Flows/No SDG/How to study deep roots—and why it matters.pdf,How to study deep roots—and why it matters.pdf,4 - Biogeochemical Flows,No SDG
9e0bd928e241,4 - Biogeochemical Flows/No SDG/The global marine phosphorus cycle_ sensitivity to oceanic circulation.pdf,The global marine phosphorus cycle_ sensitivity to oceanic circulation.pdf,4 - Biogeochemical Flows,No SDG
8362b810b7e4,4 - Biogeochemical Flows/No SDG/Terrestrial denitrification_ challenges and opportunities.pdf,Terrestrial denitrification_ challenges and opportunities.pdf,4 - Biogeochemical Flows,No SDG
8fec2b2edd2a,4 - Biogeochemical Flows/No SDG/Long-Term Ecological Research and the Invisible Present.pdf,Long-Term Ecological Research and the Invisible Present.pdf,4 - Biogeochemical Flows,No SDG
410aff4dd954,4 - Biogeochemical Flows/No SDG/Anaerobic Methane Oxidation in a Landfill-Leachate Plume.pdf,Anaerobic Methane Oxidation in a Landfill-Leachate Plume.pdf,4 - Biogeochemical Flows,No SDG
3a42af366b65,4 - Biogeochemical Flows/No SDG/temp_batch/Microbial food webs and the export of biogenic carbon in oceans.pdf,Microbial food webs and the export of biogenic carbon in oceans.pdf,4 - Biogeochemical Flows,No SDG
1650a156c1a2,4 - Biogeochemical Flows/No SDG/temp_batch/Atmospheric deposition as a source of carbon and nutrients to an alpine catchment of the Colorado Rocky Mountains.pdf,Atmospheric deposition as a source of carbon and nutrients to an alpine catchment of the Colorado Rocky Mountains.pdf,4 - Biogeochemical Flows,No SDG
b9e1bf330baf,4 - Biogeochemical Flows/No SDG/Autotrophic and mixotrophic metabolism of an anammox bacterium revealed by in vivo 13C and 2H metabolic network mapping.pdf,Autotrophic and mixotrophic metabolism of an anammox bacterium revealed by in vivo 13C and 2H metabolic network mapping.pdf,4 - Biogeochemical Flows,No SDG
730088fdf1e2,4 - Biogeochemical Flows/No SDG/A round-trip ticket_ the importance of release processes for in-stream nutrient spiraling.pdf,A round-trip ticket_ the importance of release processes for in-stream nutrient spiraling.pdf,4 - Biogeochemical Flows,No SDG
43d7b50de7d6,4 - Biogeochemical Flows/No SDG/Mechanisms of classical crystal growth theory explain quartz and silicate dissolution behavior.pdf,Mechanisms of classical crystal growth theory explain quartz and silicate dissolution behavior.pdf,4 - Biogeochemical Flows,No SDG
a59af72ab39c,"4 - Biogeochemical Flows/No SDG/Chemoautotrophy at Deep-Sea Vents_ Past, Present, and Future.pdf","Chemoautotrophy at Deep-Sea Vents_ Past, Present, and Future.pdf",4 - Biogeochemical Flows,No SDG
cd69edcad2c9,4 - Biogeochemical Flows/No SDG/temp_batch/Urban Phosphorus Metabolism through Food Consumption.pdf,Urban Phosphorus Metabolism through Food Consumption.pdf,4 - Biogeochemical Flows,No SDG
2e9a9162f95c,4 - Biogeochemical Flows/No SDG/Global marine plankton functional type biomass distributions_ <i>Phaeocystis<_i> spp..pdf,Global marine plankton functional type biomass distributions_ <i>Phaeocystis<_i> spp..pdf,4 - Biogeochemical Flows,No SDG
6ac80b6c2964,"4 - Biogeochemical Flows/No SDG/Filtering Activity and Nutrient Release by the Keratose Sponge Sarcotragus spinosulus Schmidt, 1862 (Porifera, Demospongiae) at the Laboratory Scale.pdf","Filtering Activity and Nutrient Release by the Keratose Sponge Sarcotragus spinosulus Schmidt, 1862 (Porifera, Demospongiae) at the Laboratory Scale.pdf",4 - Biogeochemical Flows,No SDG
00050f80240e,4 - Biogeochemical Flows/No SDG/Linking agricultural crop management and air quality models for regional to national-scale nitrogen assessments.pdf,Linking agricultural crop management and air quality models for regional to national-scale nitrogen assessments.pdf,4 - Biogeochemical Flows,No SDG
f52506a18b4b,4 - Biogeochemical Flows/No SDG/Use of non‐limiting substrates to increase size; a generic strategy to simultaneously optimize uptake and minimize predation in pelagic osmotrophs_.pdf,Use of non‐limiting substrates to increase size; a generic strategy to simultaneously optimize uptake and minimize predation in pelagic osmotrophs_.pdf,4 - Biogeochemical Flows,No SDG
695311e97f6c,4 - Biogeochemical Flows/No SDG/Productivity changes in the Mediterranean Sea for the twenty-first century in response to changes in the regional atmospheric forcing.pdf,Productivity changes in the Mediterranean Sea for the twenty-first century in response to changes in the regional atmospheric forcing.pdf,4 - Biogeochemical Flows,No SDG
47dbd8858786,"4 - Biogeochemical Flows/No SDG/A multi basin SWAT model analysis of runoff and sedimentation in the Blue Nile, Ethiopia.pdf","A multi basin SWAT model analysis of runoff and sedimentation in the Blue Nile, Ethiopia.pdf",4 - Biogeochemical Flows,No SDG
b2bd84106da9,4 - Biogeochemical Flows/No SDG/Phytoplankton Chytridiomycosis_ Fungal Parasites of Phytoplankton and Their Imprints on the Food Web Dynamics.pdf,Phytoplankton Chytridiomycosis_ Fungal Parasites of Phytoplankton and Their Imprints on the Food Web Dynamics.pdf,4 - Biogeochemical Flows,No SDG
5b0090a41d47,4 - Biogeochemical Flows/No SDG/Around one third of current Arctic Ocean primary production sustained by rivers and coastal erosion.pdf,Around one third of current Arctic Ocean primary production sustained by rivers and coastal erosion.pdf,4 - Biogeochemical Flows,No SDG
e6e623fbbf1c,"4 - Biogeochemical Flows/No SDG/temp_batch/Mineral Ecology_ Surface Specific Colonization and Geochemical Drivers of Biofilm Accumulation, Composition, and Phylogeny.pdf","Mineral Ecology_ Surface Specific Colonization and Geochemical Drivers of Biofilm Accumulation, Composition, and Phylogeny.pdf",4 - Biogeochemical Flows,No SDG
785783187ca0,4 - Biogeochemical Flows/No SDG/Tracking down carbon inputs underground from an arid zone Australian calcrete.pdf,Tracking down carbon inputs underground from an arid zone Australian calcrete.pdf,4 - Biogeochemical Flows,No SDG
d0a9c0f19061,4 - Biogeochemical Flows/No SDG/Skill assessment of three earth system models with common marine biogeochemistry.pdf,Skill assessment of three earth system models with common marine biogeochemistry.pdf,4 - Biogeochemical Flows,No SDG
003148805e45,4 - Biogeochemical Flows/No SDG/Controlling factors of the oxygen balance in the Arabian Sea's OMZ.pdf,Controlling factors of the oxygen balance in the Arabian Sea's OMZ.pdf,4 - Biogeochemical Flows,No SDG
5a9dcdbf0366,4 - Biogeochemical Flows/No SDG/Model-Based Interpretation of Groundwater Arsenic Mobility during in Situ Reductive Transformation of Ferrihydrite.pdf,Model-Based Interpretation of Groundwater Arsenic Mobility during in Situ Reductive Transformation of Ferrihydrite.pdf,4 - Biogeochemical Flows,No SDG
b5d5c4d199f7,"4 - Biogeochemical Flows/No SDG/Phosphorus and iron cycling in deep saprolite, Luquillo Mountains, Puerto Rico.pdf","Phosphorus and iron cycling in deep saprolite, Luquillo Mountains, Puerto Rico.pdf",4 - Biogeochemical Flows,No SDG
6039788ff154,4 - Biogeochemical Flows/No SDG/Environmental mutagenesis during the end-Permian ecological crisis.pdf,Environmental mutagenesis during the end-Permian ecological crisis.pdf,4 - Biogeochemical Flows,No SDG
a93f2889127e,"4 - Biogeochemical Flows/No SDG/OUTPACE long duration stations_ physical variability, context of biogeochemical sampling, and evaluation of sampling strategy.pdf","OUTPACE long duration stations_ physical variability, context of biogeochemical sampling, and evaluation of sampling strategy.pdf",4 - Biogeochemical Flows,No SDG
3fb2fabbcacd,4 - Biogeochemical Flows/No SDG/Interannual sea–air CO<sub>2<_sub> flux variability from an observation-driven ocean mixed-layer scheme.pdf,Interannual sea–air CO<sub>2<_sub> flux variability from an observation-driven ocean mixed-layer scheme.pdf,4 - Biogeochemical Flows,No SDG
9251a65da6a7,4 - Biogeochemical Flows/No SDG/Biological solutions to transport network design.pdf,Biological solutions to transport network design.pdf,4 - Biogeochemical Flows,No SDG
29779f63d0e6,4 - Biogeochemical Flows/No SDG/temp_batch/Dynamic modeling of nitrogen losses in river networks unravels the coupled effects of hydrological and biogeochemical processes.pdf,Dynamic modeling of nitrogen losses in river networks unravels the coupled effects of hydrological and biogeochemical processes.pdf,4 - Biogeochemical Flows,No SDG
3eab80e5d18b,4 - Biogeochemical Flows/No SDG/Partitioning of the Open Waters of the Gulf of Mexico Based on the Seasonal and Interannual Variability of Chlorophyll Concentration.pdf,Partitioning of the Open Waters of the Gulf of Mexico Based on the Seasonal and Interannual Variability of Chlorophyll Concentration.pdf,4 - Biogeochemical Flows,No SDG
42c70aa7d7bd,4 - Biogeochemical Flows/No SDG/temp_batch/Mapping the physico-chemical properties of mineral dust in western Africa_ mineralogical composition.pdf,Mapping the physico-chemical properties of mineral dust in western Africa_ mineralogical composition.pdf,4 - Biogeochemical Flows,No SDG
02ab6af38434,4 - Biogeochemical Flows/No SDG/temp_batch/Benthic primary production and mineralization in a High Arctic fjord_ in situ assessments by aquatic eddy covariance.pdf,Benthic primary production and mineralization in a High Arctic fjord_ in situ assessments by aquatic eddy covariance.pdf,4 - Biogeochemical Flows,No SDG
