doc_id,remote_path,file_name,pb_folder,source_folder
43cc6ac0e58f,1 - Climate Change/No SDG/Climate Change and Forest Sinks_ Factors Affecting the Costs of Carbon Sequestration.pdf,Climate Change and Forest Sinks_ Factors Affecting the Costs of Carbon Sequestration.pdf,1 - Climate Change,No SDG
748b336eb90d,1 - Climate Change/SDG14/Impact of international shipping emissions on ozone and PM&lt;sub&gt;2.5&lt;_sub&gt; in East Asia during summer_ the important role of HONO and ClNO&lt;sub&gt;2&lt;_sub&gt;.pdf,Impact of international shipping emissions on ozone and PM&lt;sub&gt;2.5&lt;_sub&gt; in East Asia during summer_ the important role of HONO and ClNO&lt;sub&gt;2&lt;_sub&gt;.pdf,1 - Climate Change,SDG14
fa49158c04cf,1 - Climate Change/SDG13/temp_batch/Springtime warming and reduced snow cover from carbonaceous particles.pdf,Springtime warming and reduced snow cover from carbonaceous particles.pdf,1 - Climate Change,SDG13
8355d276f774,8 - Novel Entities/No SDG/Query-Specific Knowledge Summarization with Entity Evolutionary Networks.pdf,Query-Specific Knowledge Summarization with Entity Evolutionary Networks.pdf,8 - Novel Entities,No SDG
641bd52a38dd,2 - Ocean Acidification/No SDG/temp_batch/The Rapid Response of the Canada Basin to Climate Forcing_ From Bellwether to Alarm Bells.pdf,The Rapid Response of the Canada Basin to Climate Forcing_ From Bellwether to Alarm Bells.pdf,2 - Ocean Acidification,No SDG
50fd26a7f615,8 - Novel Entities/No SDG/Analyzing Radical Visuals at Scale.pdf,Analyzing Radical Visuals at Scale.pdf,8 - Novel Entities,No SDG
dcb67a8d65d6,1 - Climate Change/SDG13/Using eddy geopotential height to measure the western North Pacific subtropical high in a warming climate.pdf,Using eddy geopotential height to measure the western North Pacific subtropical high in a warming climate.pdf,1 - Climate Change,SDG13
030b93653aed,"6 - Land System Change/No SDG/temp_batch/Land Cover Changes Between 1958 and 1986 in Kalu District, Southern Wello, Ethiopia.pdf","Land Cover Changes Between 1958 and 1986 in Kalu District, Southern Wello, Ethiopia.pdf",6 - Land System Change,No SDG
12e2cc9ae081,"9 - Atmospheric Aerosol Loading/No SDG/temp_batch/Source apportionment and seasonal variation of PM&lt;sub&gt;2.5&lt;_sub&gt; in a Sub-Saharan African city_ Nairobi, Kenya.pdf","Source apportionment and seasonal variation of PM&lt;sub&gt;2.5&lt;_sub&gt; in a Sub-Saharan African city_ Nairobi, Kenya.pdf",9 - Atmospheric Aerosol Loading,No SDG
694bb2ca4054,7 - Biosphere Integrity/No SDG/Role of the R349 Gene and Its Repeats in the MIMIVIRE Defense System.pdf,Role of the R349 Gene and Its Repeats in the MIMIVIRE Defense System.pdf,7 - Biosphere Integrity,No SDG
ce2bc6734888,"6 - Land System Change/No SDG/temp_batch/State Control Versus Hybrid Land Markets_ Planning and Urban Development in Transitional Hanoi, Vietnam.pdf","State Control Versus Hybrid Land Markets_ Planning and Urban Development in Transitional Hanoi, Vietnam.pdf",6 - Land System Change,No SDG
d0ab57229d58,5 - Global Freshwater Use/No SDG/temp_batch/Evaluating the distribution of terrestrial dissolved organic matter in a complex coastal ecosystem using fluorescence spectroscopy.pdf,Evaluating the distribution of terrestrial dissolved organic matter in a complex coastal ecosystem using fluorescence spectroscopy.pdf,5 - Global Freshwater Use,No SDG
8646a615b755,1 - Climate Change/No SDG/Potential climate change impacts on water resources in the Auckland Region (New Zealand).pdf,Potential climate change impacts on water resources in the Auckland Region (New Zealand).pdf,1 - Climate Change,No SDG
2a2003af1525,2 - Ocean Acidification/No SDG/temp_batch/Cellular pH measurements in Emiliania huxleyi reveal pronounced membrane proton permeability.pdf,Cellular pH measurements in Emiliania huxleyi reveal pronounced membrane proton permeability.pdf,2 - Ocean Acidification,No SDG
3670bdfd6618,1 - Climate Change/No SDG/temp_batch/Nature and climate change effects on economic growth_ an LSTM experiment on renewable energy resources.pdf,Nature and climate change effects on economic growth_ an LSTM experiment on renewable energy resources.pdf,1 - Climate Change,No SDG
0b4bec0378b1,"9 - Atmospheric Aerosol Loading/No SDG/Comparative inhalation toxicity of multi-wall carbon nanotubes, graphene, graphite nanoplatelets and low surface carbon black.pdf","Comparative inhalation toxicity of multi-wall carbon nanotubes, graphene, graphite nanoplatelets and low surface carbon black.pdf",9 - Atmospheric Aerosol Loading,No SDG
a548c3355ca5,1 - Climate Change/SDG9/Tipping Toward Sustainability_ Emerging Pathways of Transformation.pdf,Tipping Toward Sustainability_ Emerging Pathways of Transformation.pdf,1 - Climate Change,SDG9
a84272b7ace9,6 - Land System Change/No SDG/temp_batch/Indonesian Forest and Land Fire Prevention Patrol System.pdf,Indonesian Forest and Land Fire Prevention Patrol System.pdf,6 - Land System Change,No SDG
ed75312663a5,1 - Climate Change/SDG12/Diet-Attributable Greenhouse Gas Emissions and Acute Myocardial Infarction in Costa Rica Heart Study.pdf,Diet-Attributable Greenhouse Gas Emissions and Acute Myocardial Infarction in Costa Rica Heart Study.pdf,1 - Climate Change,SDG12
708722bcc816,1 - Climate Change/SDG13/temp_batch/Neglecting irrigation contributes to the simulated summertime warm-and-dry bias in the central United States.pdf,Neglecting irrigation contributes to the simulated summertime warm-and-dry bias in the central United States.pdf,1 - Climate Change,SDG13
c52d3df615df,"5 - Global Freshwater Use/No SDG/Patterns of Ecosystem Metabolism in the Tonle Sap Lake, Cambodia with Links to Capture Fisheries.pdf","Patterns of Ecosystem Metabolism in the Tonle Sap Lake, Cambodia with Links to Capture Fisheries.pdf",5 - Global Freshwater Use,No SDG
424faeb5c40b,8 - Novel Entities/No SDG/Method and Dataset Mining in Scientific Papers.pdf,Method and Dataset Mining in Scientific Papers.pdf,8 - Novel Entities,No SDG
3a17d3f00431,"5 - Global Freshwater Use/No SDG/Toxicity assessment of five emerging pollutants, alone and in binary or ternary mixtures, towards three aquatic organisms.pdf","Toxicity assessment of five emerging pollutants, alone and in binary or ternary mixtures, towards three aquatic organisms.pdf",5 - Global Freshwater Use,No SDG
9fc755781ad1,5 - Global Freshwater Use/No SDG/Diagnostic evaluation of river discharge into the Arctic Ocean and its impact on oceanic volume transports.pdf,Diagnostic evaluation of river discharge into the Arctic Ocean and its impact on oceanic volume transports.pdf,5 - Global Freshwater Use,No SDG
e6aa0022e788,"1 - Climate Change/SDG14/Influence of the North Atlantic Subtropical High on wet and dry sea-breeze events in North Carolina, United States.pdf","Influence of the North Atlantic Subtropical High on wet and dry sea-breeze events in North Carolina, United States.pdf",1 - Climate Change,SDG14
06687b7621fb,"6 - Land System Change/No SDG/temp_batch/Groundwater Depletion Signals in the Beqaa Plain, Lebanon_ Evidence from GRACE and Sentinel-1 Data.pdf","Groundwater Depletion Signals in the Beqaa Plain, Lebanon_ Evidence from GRACE and Sentinel-1 Data.pdf",6 - Land System Change,No SDG
ed4968ff8463,9 - Atmospheric Aerosol Loading/No SDG/Global and regional temperature-change potentials for near-term climate forcers.pdf,Global and regional temperature-change potentials for near-term climate forcers.pdf,9 - Atmospheric Aerosol Loading,No SDG
9704445f6028,7 - Biosphere Integrity/No SDG/Integrated Multiscale Method for Obtaining Accurate Forest Surface Area Statistics over Large Areas.pdf,Integrated Multiscale Method for Obtaining Accurate Forest Surface Area Statistics over Large Areas.pdf,7 - Biosphere Integrity,No SDG
0955559cf152,8 - Novel Entities/No SDG/Efficient and Effective Community Search on Large-scale Bipartite Graphs.pdf,Efficient and Effective Community Search on Large-scale Bipartite Graphs.pdf,8 - Novel Entities,No SDG
1acb19e5a943,4 - Biogeochemical Flows/No SDG/temp_batch/Sulfur gases and aerosols in and above the equatorial African rain forest.pdf,Sulfur gases and aerosols in and above the equatorial African rain forest.pdf,4 - Biogeochemical Flows,No SDG
617e862304dd,3 - Stratospheric Ozone Depletion/No SDG/3‐D Atmospheric Modeling of the Global Budget of N2O and Its Isotopologues for 1980–2019_ The Impact of Anthropogenic Emissions.pdf,3‐D Atmospheric Modeling of the Global Budget of N2O and Its Isotopologues for 1980–2019_ The Impact of Anthropogenic Emissions.pdf,3 - Stratospheric Ozone Depletion,No SDG
8705a608af67,1 - Climate Change/No SDG/Learning-by-Doing vs. Learning by Researching in a model of climate change policy analysis.pdf,Learning-by-Doing vs. Learning by Researching in a model of climate change policy analysis.pdf,1 - Climate Change,No SDG
4b5256030e48,3 - Stratospheric Ozone Depletion/No SDG/Impact of geomagnetic excursions on atmospheric chemistry and dynamics.pdf,Impact of geomagnetic excursions on atmospheric chemistry and dynamics.pdf,3 - Stratospheric Ozone Depletion,No SDG
325a2e35b1e7,1 - Climate Change/No SDG/Climate change impact on China food security in 2050.pdf,Climate change impact on China food security in 2050.pdf,1 - Climate Change,No SDG
6c61d1e46cac,1 - Climate Change/No SDG/Climate Change and Crop Exposure to Adverse Weather_ Changes to Frost Risk and Grapevine Flowering Conditions.pdf,Climate Change and Crop Exposure to Adverse Weather_ Changes to Frost Risk and Grapevine Flowering Conditions.pdf,1 - Climate Change,No SDG
61df98980f57,8 - Novel Entities/SDG10/Learning and the Evolution of Conscious Agents.pdf,Learning and the Evolution of Conscious Agents.pdf,8 - Novel Entities,SDG10
711d44df7b10,"3 - Stratospheric Ozone Depletion/No SDG/Ecosystem Services in Biologically Diversified versus Conventional Farming Systems_ Benefits, Externalities, and Trade-Offs.pdf","Ecosystem Services in Biologically Diversified versus Conventional Farming Systems_ Benefits, Externalities, and Trade-Offs.pdf",3 - Stratospheric Ozone Depletion,No SDG
fffe4ac0709c,1 - Climate Change/SDG11/temp_batch/Exploring wintertime regional haze in northeast China_ role of coal and biomass burning.pdf,Exploring wintertime regional haze in northeast China_ role of coal and biomass burning.pdf,1 - Climate Change,SDG11
60ef54c3f0f8,8 - Novel Entities/No SDG/The Human Heart_ A Self‐Renewing Organ.pdf,The Human Heart_ A Self‐Renewing Organ.pdf,8 - Novel Entities,No SDG
95b74ba7a8f1,4 - Biogeochemical Flows/No SDG/temp_batch/Assessing sulfate reduction and methane cycling in a high salinity pore water system in the northern Gulf of Mexico.pdf,Assessing sulfate reduction and methane cycling in a high salinity pore water system in the northern Gulf of Mexico.pdf,4 - Biogeochemical Flows,No SDG
ccb2b88e6c93,1 - Climate Change/SDG11/temp_batch/Effect of Metal Resistive Losses on the Gain of a THz Planar Spiral Antenna.pdf,Effect of Metal Resistive Losses on the Gain of a THz Planar Spiral Antenna.pdf,1 - Climate Change,SDG11
ff28331ab911,9 - Atmospheric Aerosol Loading/No SDG/The world’s highest levels of surface UV.pdf,The world’s highest levels of surface UV.pdf,9 - Atmospheric Aerosol Loading,No SDG
9a13146f3acc,"1 - Climate Change/SDG13/Processes controlling the seasonal variations in &lt;sup&gt;210&lt;_sup&gt;Pb and &lt;sup&gt;7&lt;_sup&gt;Be at the Mt. Cimone WMO-GAW global station, Italy_ a model analysis.pdf","Processes controlling the seasonal variations in &lt;sup&gt;210&lt;_sup&gt;Pb and &lt;sup&gt;7&lt;_sup&gt;Be at the Mt. Cimone WMO-GAW global station, Italy_ a model analysis.pdf",1 - Climate Change,SDG13
efe70de15210,1 - Climate Change/No SDG/Objectivity and a comparison of methodological scenario approaches for climate change research.pdf,Objectivity and a comparison of methodological scenario approaches for climate change research.pdf,1 - Climate Change,No SDG
ac01788b49ec,5 - Global Freshwater Use/No SDG/Thermotolerance experiments on active and desiccated states of Ramazzottius varieornatus emphasize that tardigrades are sensitive to high temperatures.pdf,Thermotolerance experiments on active and desiccated states of Ramazzottius varieornatus emphasize that tardigrades are sensitive to high temperatures.pdf,5 - Global Freshwater Use,No SDG
67ddc828bd1f,1 - Climate Change/SDG14/temp_batch/GOCE_ precise orbit determination for the entire mission.pdf,GOCE_ precise orbit determination for the entire mission.pdf,1 - Climate Change,SDG14
1c2bd93a027f,2 - Ocean Acidification/No SDG/Octocoral Tissue Provides Protection from Declining Oceanic pH.pdf,Octocoral Tissue Provides Protection from Declining Oceanic pH.pdf,2 - Ocean Acidification,No SDG
071fa87de4ec,8 - Novel Entities/SDG13/The Emissions Model Intercomparison Project (Emissions-MIP)_ quantifying model sensitivity to emission characteristics.pdf,The Emissions Model Intercomparison Project (Emissions-MIP)_ quantifying model sensitivity to emission characteristics.pdf,8 - Novel Entities,SDG13
5985af143c63,"1 - Climate Change/No SDG/temp_batch/Agroecosystem resilience and farmers’ perceptions of climate change impacts on cocoa farms in Alto Beni, Bolivia.pdf","Agroecosystem resilience and farmers’ perceptions of climate change impacts on cocoa farms in Alto Beni, Bolivia.pdf",1 - Climate Change,No SDG
bfaf40e26e65,2 - Ocean Acidification/No SDG/temp_batch/Nitrogen and sulfur deposition on regional and global scales_ A multimodel evaluation.pdf,Nitrogen and sulfur deposition on regional and global scales_ A multimodel evaluation.pdf,2 - Ocean Acidification,No SDG
b4da19c0a69c,4 - Biogeochemical Flows/No SDG/Response of the Unicellular Diazotrophic Cyanobacterium Crocosphaera watsonii to Iron Limitation.pdf,Response of the Unicellular Diazotrophic Cyanobacterium Crocosphaera watsonii to Iron Limitation.pdf,4 - Biogeochemical Flows,No SDG
588a34ced7aa,6 - Land System Change/No SDG/Simulation of LUCC Dynamics and Estimation of Carbon Stock under Different SSP-RCP Scenarios in Heilongjiang Province.pdf,Simulation of LUCC Dynamics and Estimation of Carbon Stock under Different SSP-RCP Scenarios in Heilongjiang Province.pdf,6 - Land System Change,No SDG
26f28d57be8c,3 - Stratospheric Ozone Depletion/No SDG/Multimodel assessment of the upper troposphere and lower stratosphere_ Tropics and global trends.pdf,Multimodel assessment of the upper troposphere and lower stratosphere_ Tropics and global trends.pdf,3 - Stratospheric Ozone Depletion,No SDG
762fa603b402,9 - Atmospheric Aerosol Loading/No SDG/Alpine bogs of southern Spain show human-induced environmental change superimposed on long-term natural variations.pdf,Alpine bogs of southern Spain show human-induced environmental change superimposed on long-term natural variations.pdf,9 - Atmospheric Aerosol Loading,No SDG
